time,src,dst,protocol,length
1784852069.75052,172.64.155.209,192.168.8.138,6,1454
1784852069.7520306,172.64.155.209,192.168.8.138,6,622
1784852069.7520306,172.64.155.209,192.168.8.138,6,1454
1784852069.7530427,172.64.155.209,192.168.8.138,6,1454
1784852069.7530427,172.64.155.209,192.168.8.138,6,1454
1784852069.754144,172.64.155.209,192.168.8.138,6,1454
1784852069.754144,172.64.155.209,192.168.8.138,6,507
1784852069.754144,172.64.155.209,192.168.8.138,6,1454
1784852069.7555096,172.64.155.209,192.168.8.138,6,1454
1784852069.7565267,172.64.155.209,192.168.8.138,6,1454
1784852069.7565267,172.64.155.209,192.168.8.138,6,1454
1784852069.7575412,172.64.155.209,192.168.8.138,6,1454
1784852069.7575412,192.168.8.138,172.64.155.209,6,54
1784852069.7587426,172.64.155.209,192.168.8.138,6,1454
1784852069.7597523,172.64.155.209,192.168.8.138,6,1454
1784852069.760755,172.64.155.209,192.168.8.138,6,1291
1784852069.760755,172.64.155.209,192.168.8.138,6,85
1784852069.7617543,192.168.8.138,172.64.155.209,6,54
1784852070.0722039,192.168.8.138,172.64.155.209,6,1454
1784852070.0732026,192.168.8.138,172.64.155.209,6,1454
1784852070.0741994,192.168.8.138,172.64.155.209,6,1454
1784852070.0741994,192.168.8.138,172.64.155.209,6,1454
1784852070.0752006,192.168.8.138,172.64.155.209,6,1454
1784852070.0752006,192.168.8.138,172.64.155.209,6,1454
1784852070.0762012,192.168.8.138,172.64.155.209,6,861
1784852070.0762012,192.168.8.138,172.64.155.209,6,841
1784852070.1136768,192.168.8.138,172.64.155.209,6,1454
1784852070.1150885,192.168.8.138,172.64.155.209,6,1454
1784852070.1150885,192.168.8.138,172.64.155.209,6,1454
1784852070.1150885,192.168.8.138,172.64.155.209,6,1454
1784852070.1162694,192.168.8.138,172.64.155.209,6,1454
1784852070.1162694,192.168.8.138,172.64.155.209,6,1454
1784852070.1162694,192.168.8.138,172.64.155.209,6,861
1784852070.1173599,192.168.8.138,172.64.155.209,6,847
1784852070.1218755,172.64.155.209,192.168.8.138,6,54
1784852070.1228771,172.64.155.209,192.168.8.138,6,54
1784852070.1228771,172.64.155.209,192.168.8.138,6,54
1784852070.1499984,192.168.8.138,172.64.155.209,6,1454
1784852070.1510024,192.168.8.138,172.64.155.209,6,1454
1784852070.1510024,192.168.8.138,172.64.155.209,6,1454
1784852070.152513,192.168.8.138,172.64.155.209,6,1454
1784852070.152513,192.168.8.138,172.64.155.209,6,1454
1784852070.1535258,192.168.8.138,172.64.155.209,6,1454
1784852070.15453,192.168.8.138,172.64.155.209,6,670
1784852070.1556883,192.168.8.138,172.64.155.209,6,1454
1784852070.156712,192.168.8.138,172.64.155.209,6,168
1784852070.156712,172.64.155.209,192.168.8.138,6,54
1784852070.157699,192.168.8.138,172.64.155.209,6,1454
1784852070.157699,192.168.8.138,172.64.155.209,6,1454
1784852070.1586971,192.168.8.138,172.64.155.209,6,1454
1784852070.160206,192.168.8.138,172.64.155.209,6,1454
1784852070.1612172,192.168.8.138,172.64.155.209,6,1454
1784852070.1612172,192.168.8.138,172.64.155.209,6,1454
1784852070.162723,192.168.8.138,172.64.155.209,6,670
1784852070.162723,192.168.8.138,172.64.155.209,6,1392
1784852070.163737,192.168.8.138,172.64.155.209,6,1454
1784852070.1647367,192.168.8.138,172.64.155.209,6,1454
1784852070.1647367,192.168.8.138,172.64.155.209,6,1454
1784852070.1647367,192.168.8.138,172.64.155.209,6,1454
1784852070.1662443,192.168.8.138,172.64.155.209,6,1454
1784852070.1672566,192.168.8.138,172.64.155.209,6,1454
1784852070.1677687,192.168.8.138,172.64.155.209,6,670
1784852070.1687815,192.168.8.138,172.64.155.209,6,1392
1784852070.1687815,192.168.8.138,172.64.155.209,6,1454
1784852070.1697812,192.168.8.138,172.64.155.209,6,1454
1784852070.170791,192.168.8.138,172.64.155.209,6,1454
1784852070.1717868,192.168.8.138,172.64.155.209,6,1454
1784852070.1727824,192.168.8.138,172.64.155.209,6,1454
1784852070.1737862,192.168.8.138,172.64.155.209,6,1454
1784852070.1737862,192.168.8.138,172.64.155.209,6,670
1784852070.1747818,192.168.8.138,172.64.155.209,6,1392
1784852070.181784,192.168.8.138,172.64.155.209,6,1454
1784852070.182782,192.168.8.138,172.64.155.209,6,1454
1784852070.1837811,192.168.8.138,172.64.155.209,6,1454
1784852070.1837811,192.168.8.138,172.64.155.209,6,1454
1784852070.1850479,192.168.8.138,172.64.155.209,6,1454
1784852070.1860583,192.168.8.138,172.64.155.209,6,1454
1784852070.1870582,192.168.8.138,172.64.155.209,6,670
1784852070.1880593,192.168.8.138,172.64.155.209,6,1454
1784852070.1880593,192.168.8.138,172.64.155.209,6,257
1784852070.1890628,172.64.155.209,192.168.8.138,6,54
1784852070.190059,172.64.155.209,192.168.8.138,6,54
1784852070.1920645,172.64.155.209,192.168.8.138,6,1454
1784852070.1920645,172.64.155.209,192.168.8.138,6,663
1784852070.193104,172.64.155.209,192.168.8.138,6,297
1784852070.1940928,172.64.155.209,192.168.8.138,6,85
1784852070.1950963,192.168.8.138,172.64.155.209,6,54
1784852070.2068195,192.168.8.138,172.64.155.209,6,1454
1784852070.2078154,192.168.8.138,172.64.155.209,6,1454
1784852070.2078154,192.168.8.138,172.64.155.209,6,1454
1784852070.2088325,192.168.8.138,172.64.155.209,6,1454
1784852070.2098234,192.168.8.138,172.64.155.209,6,1454
1784852070.2108195,192.168.8.138,172.64.155.209,6,1454
1784852070.2108195,192.168.8.138,172.64.155.209,6,670
1784852070.2118185,192.168.8.138,172.64.155.209,6,1454
1784852070.2118185,192.168.8.138,172.64.155.209,6,393
1784852070.214376,192.168.8.138,172.64.155.209,6,1454
1784852070.2153683,192.168.8.138,172.64.155.209,6,1454
1784852070.2153683,192.168.8.138,172.64.155.209,6,1454
1784852070.2167296,192.168.8.138,172.64.155.209,6,1454
1784852070.2177434,192.168.8.138,172.64.155.209,6,1454
1784852070.2187479,192.168.8.138,172.64.155.209,6,1454
1784852070.219745,192.168.8.138,172.64.155.209,6,670
1784852070.2207596,192.168.8.138,172.64.155.209,6,1454
1784852070.2217531,192.168.8.138,172.64.155.209,6,484
1784852070.2227428,192.168.8.138,172.64.155.209,6,1454
1784852070.2227428,192.168.8.138,172.64.155.209,6,1454
1784852070.2242665,192.168.8.138,172.64.155.209,6,1454
1784852070.225485,192.168.8.138,172.64.155.209,6,1454
1784852070.2265012,172.64.155.209,192.168.8.138,6,54
1784852070.2274408,172.64.155.209,192.168.8.138,6,54
1784852070.2284768,172.64.155.209,192.168.8.138,6,54
1784852070.2295518,172.64.155.209,192.168.8.138,6,54
1784852070.2295518,192.168.8.138,172.64.155.209,6,1454
1784852070.231508,192.168.8.138,172.64.155.209,6,1454
1784852070.23254,192.168.8.138,172.64.155.209,6,1454
1784852070.2335625,192.168.8.138,172.64.155.209,6,1041
1784852070.234552,172.64.155.209,192.168.8.138,6,54
1784852070.234552,172.64.155.209,192.168.8.138,6,54
1784852070.2355487,172.64.155.209,192.168.8.138,6,54
1784852070.2355487,172.64.155.209,192.168.8.138,6,54
1784852070.2365518,172.64.155.209,192.168.8.138,6,54
1784852070.2365518,172.64.155.209,192.168.8.138,6,54
1784852070.2644699,172.64.155.209,192.168.8.138,6,54
1784852070.265491,172.64.155.209,192.168.8.138,6,54
1784852070.266485,172.64.155.209,192.168.8.138,6,54
1784852070.266485,172.64.155.209,192.168.8.138,6,54
1784852070.276025,172.64.155.209,192.168.8.138,6,1454
1784852070.2770166,172.64.155.209,192.168.8.138,6,740
1784852070.2781565,172.64.155.209,192.168.8.138,6,101
1784852070.279757,172.64.155.209,192.168.8.138,6,85
1784852070.2817745,172.64.155.209,192.168.8.138,6,1454
1784852070.2837746,172.64.155.209,192.168.8.138,6,692
1784852070.2847757,172.64.155.209,192.168.8.138,6,406
1784852070.2867765,172.64.155.209,192.168.8.138,6,85
1784852070.288782,172.64.155.209,192.168.8.138,6,1454
1784852070.288782,172.64.155.209,192.168.8.138,6,738
1784852070.2900846,172.64.155.209,192.168.8.138,6,101
1784852070.2921097,172.64.155.209,192.168.8.138,6,85
1784852070.293517,192.168.8.138,172.64.155.209,6,54
1784852070.3014672,172.64.155.209,192.168.8.138,6,1454
1784852070.3036978,172.64.155.209,192.168.8.138,6,644
1784852070.3036978,172.64.155.209,192.168.8.138,6,132
1784852070.3057115,192.168.8.138,172.64.155.209,6,54
1784852070.3157039,172.64.155.209,192.168.8.138,6,54
1784852070.3167074,172.64.155.209,192.168.8.138,6,54
1784852070.321678,172.64.155.209,192.168.8.138,6,1454
1784852070.3245945,172.64.155.209,192.168.8.138,6,727
1784852070.3258812,172.64.155.209,192.168.8.138,6,101
1784852070.3282723,172.64.155.209,192.168.8.138,6,85
1784852070.3302913,192.168.8.138,172.64.155.209,6,54
1784852070.3334143,172.64.155.209,192.168.8.138,6,54
1784852070.3349006,172.64.155.209,192.168.8.138,6,54
1784852070.3683958,172.64.155.209,192.168.8.138,6,54
1784852070.3694127,172.64.155.209,192.168.8.138,6,54
1784852070.3704903,172.64.155.209,192.168.8.138,6,54
1784852070.3715081,172.64.155.209,192.168.8.138,6,54
1784852070.3786845,172.64.155.209,192.168.8.138,6,1454
1784852070.3906872,172.64.155.209,192.168.8.138,6,636
1784852070.3945022,172.64.155.209,192.168.8.138,6,101
1784852070.3959708,172.64.155.209,192.168.8.138,6,85
1784852070.400198,172.64.155.209,192.168.8.138,6,1454
1784852070.4011972,172.64.155.209,192.168.8.138,6,656
1784852070.403696,172.64.155.209,192.168.8.138,6,403
1784852070.4049578,172.64.155.209,192.168.8.138,6,85
1784852070.4057665,192.168.8.138,172.64.155.209,6,54
1784852070.4071896,172.64.155.209,192.168.8.138,6,1454
1784852070.4071896,172.64.155.209,192.168.8.138,6,766
